"","from","to","combined_score"
"26148","9606.ENSP00000295958","9606.ENSP00000400482",364
"26149","9606.ENSP00000339001","9606.ENSP00000400482",225
"26150","9606.ENSP00000339001","9606.ENSP00000400482",225
"26151","9606.ENSP00000341289","9606.ENSP00000400482",448
"26152","9606.ENSP00000341289","9606.ENSP00000400482",448
"26153","9606.ENSP00000360613","9606.ENSP00000400482",210
"26154","9606.ENSP00000360613","9606.ENSP00000400482",210
"26155","9606.ENSP00000361748","9606.ENSP00000400482",383
"26156","9606.ENSP00000361748","9606.ENSP00000400482",383
"26157","9606.ENSP00000375649","9606.ENSP00000400482",211
"26158","9606.ENSP00000375649","9606.ENSP00000400482",211
"26159","9606.ENSP00000379563","9606.ENSP00000400482",269
"26160","9606.ENSP00000379563","9606.ENSP00000400482",269
"26161","9606.ENSP00000225655","9606.ENSP00000400887",292
"26162","9606.ENSP00000225655","9606.ENSP00000400887",292
"26163","9606.ENSP00000225916","9606.ENSP00000400887",257
"26164","9606.ENSP00000225916","9606.ENSP00000400887",257
"26165","9606.ENSP00000229195","9606.ENSP00000400887",213
"26166","9606.ENSP00000229195","9606.ENSP00000400887",213
"26167","9606.ENSP00000239940","9606.ENSP00000400887",292
"26168","9606.ENSP00000239940","9606.ENSP00000400887",292
"26169","9606.ENSP00000251642","9606.ENSP00000400887",712
"26170","9606.ENSP00000251642","9606.ENSP00000400887",712
"26171","9606.ENSP00000257904","9606.ENSP00000400887",209
"26172","9606.ENSP00000257904","9606.ENSP00000400887",209
"26173","9606.ENSP00000276052","9606.ENSP00000400887",228
"26174","9606.ENSP00000276052","9606.ENSP00000400887",228
"26175","9606.ENSP00000325708","9606.ENSP00000400887",235
"26176","9606.ENSP00000325708","9606.ENSP00000400887",235
"26177","9606.ENSP00000329715","9606.ENSP00000400887",263
"26178","9606.ENSP00000329715","9606.ENSP00000400887",263
"26179","9606.ENSP00000351492","9606.ENSP00000400887",245
"26180","9606.ENSP00000351492","9606.ENSP00000400887",245
"26181","9606.ENSP00000363046","9606.ENSP00000400887",975
"26182","9606.ENSP00000363046","9606.ENSP00000400887",975
"26183","9606.ENSP00000222330","9606.ENSP00000401277",241
"26184","9606.ENSP00000222330","9606.ENSP00000401277",241
"26185","9606.ENSP00000233668","9606.ENSP00000401277",434
"26186","9606.ENSP00000233668","9606.ENSP00000401277",434
"26187","9606.ENSP00000264122","9606.ENSP00000401277",253
"26188","9606.ENSP00000264122","9606.ENSP00000401277",253
"26189","9606.ENSP00000277225","9606.ENSP00000401277",288
"26190","9606.ENSP00000277225","9606.ENSP00000401277",288
"26191","9606.ENSP00000298316","9606.ENSP00000401277",228
"26192","9606.ENSP00000298316","9606.ENSP00000401277",228
"26193","9606.ENSP00000351141","9606.ENSP00000401277",999
"26194","9606.ENSP00000351141","9606.ENSP00000401277",999
"26195","9606.ENSP00000199706","9606.ENSP00000401338",627
"26196","9606.ENSP00000199706","9606.ENSP00000401338",627
"26197","9606.ENSP00000219150","9606.ENSP00000401338",285
"26198","9606.ENSP00000219150","9606.ENSP00000401338",285
"26199","9606.ENSP00000254508","9606.ENSP00000401338",566
"26200","9606.ENSP00000254508","9606.ENSP00000401338",566
"26201","9606.ENSP00000268099","9606.ENSP00000401338",355
"26202","9606.ENSP00000268099","9606.ENSP00000401338",355
"26203","9606.ENSP00000278243","9606.ENSP00000401338",448
"26204","9606.ENSP00000278243","9606.ENSP00000401338",448
"26205","9606.ENSP00000279036","9606.ENSP00000401338",338
"26206","9606.ENSP00000279036","9606.ENSP00000401338",338
"26207","9606.ENSP00000296370","9606.ENSP00000401338",243
"26208","9606.ENSP00000296370","9606.ENSP00000401338",243
"26209","9606.ENSP00000314023","9606.ENSP00000401338",317
"26210","9606.ENSP00000314023","9606.ENSP00000401338",317
"26211","9606.ENSP00000347206","9606.ENSP00000401338",518
"26212","9606.ENSP00000347206","9606.ENSP00000401338",518
"26213","9606.ENSP00000361926","9606.ENSP00000401338",236
"26214","9606.ENSP00000361926","9606.ENSP00000401338",236
"26215","9606.ENSP00000362807","9606.ENSP00000401338",246
"26216","9606.ENSP00000362807","9606.ENSP00000401338",246
"26217","9606.ENSP00000372482","9606.ENSP00000401338",398
"26218","9606.ENSP00000372482","9606.ENSP00000401338",398
"26219","9606.ENSP00000380793","9606.ENSP00000401338",261
"26220","9606.ENSP00000380793","9606.ENSP00000401338",261
"26221","9606.ENSP00000392466","9606.ENSP00000401338",234
"26222","9606.ENSP00000392466","9606.ENSP00000401338",234
"26223","9606.ENSP00000248437","9606.ENSP00000401514",222
"26224","9606.ENSP00000248437","9606.ENSP00000401514",222
"26225","9606.ENSP00000252102","9606.ENSP00000401514",263
"26226","9606.ENSP00000252102","9606.ENSP00000401514",263
"26227","9606.ENSP00000258787","9606.ENSP00000401514",206
"26228","9606.ENSP00000258787","9606.ENSP00000401514",206
"26229","9606.ENSP00000264436","9606.ENSP00000401514",456
"26230","9606.ENSP00000264436","9606.ENSP00000401514",456
"26231","9606.ENSP00000269349","9606.ENSP00000401514",220
"26232","9606.ENSP00000269349","9606.ENSP00000401514",220
"26233","9606.ENSP00000273130","9606.ENSP00000401514",934
"26234","9606.ENSP00000273130","9606.ENSP00000401514",934
"26235","9606.ENSP00000303580","9606.ENSP00000401514",205
"26236","9606.ENSP00000303580","9606.ENSP00000401514",205
"26237","9606.ENSP00000303908","9606.ENSP00000401514",243
"26238","9606.ENSP00000303908","9606.ENSP00000401514",243
"26239","9606.ENSP00000309555","9606.ENSP00000401514",315
"26240","9606.ENSP00000309555","9606.ENSP00000401514",315
"26241","9606.ENSP00000317376","9606.ENSP00000401514",263
"26242","9606.ENSP00000317376","9606.ENSP00000401514",263
"26243","9606.ENSP00000339001","9606.ENSP00000401514",318
"26244","9606.ENSP00000339001","9606.ENSP00000401514",318
"26245","9606.ENSP00000339179","9606.ENSP00000401514",326
"26246","9606.ENSP00000339179","9606.ENSP00000401514",326
"26247","9606.ENSP00000341289","9606.ENSP00000401514",203
"26248","9606.ENSP00000341289","9606.ENSP00000401514",203
"26249","9606.ENSP00000341905","9606.ENSP00000401514",217
"26250","9606.ENSP00000341905","9606.ENSP00000401514",217
"26251","9606.ENSP00000346550","9606.ENSP00000401514",277
"26252","9606.ENSP00000346550","9606.ENSP00000401514",277
"26253","9606.ENSP00000349960","9606.ENSP00000401514",233
"26254","9606.ENSP00000349960","9606.ENSP00000401514",233
"26255","9606.ENSP00000377033","9606.ENSP00000401514",216
"26256","9606.ENSP00000377033","9606.ENSP00000401514",216
"26257","9606.ENSP00000377878","9606.ENSP00000401514",251
"26258","9606.ENSP00000377878","9606.ENSP00000401514",251
"26259","9606.ENSP00000380565","9606.ENSP00000401514",479
"26260","9606.ENSP00000380565","9606.ENSP00000401514",479
"26261","9606.ENSP00000387784","9606.ENSP00000401514",269
"26262","9606.ENSP00000387784","9606.ENSP00000401514",269
"26263","9606.ENSP00000229379","9606.ENSP00000401566",270
"26264","9606.ENSP00000229379","9606.ENSP00000401566",270
"26265","9606.ENSP00000246554","9606.ENSP00000401566",205
"26266","9606.ENSP00000246554","9606.ENSP00000401566",205
"26267","9606.ENSP00000265354","9606.ENSP00000401566",231
"26268","9606.ENSP00000265354","9606.ENSP00000401566",231
"26269","9606.ENSP00000269305","9606.ENSP00000401566",602
"26270","9606.ENSP00000269305","9606.ENSP00000401566",602
"26271","9606.ENSP00000362340","9606.ENSP00000401566",252
"26272","9606.ENSP00000362340","9606.ENSP00000401566",252
"26273","9606.ENSP00000362746","9606.ENSP00000401566",201
"26274","9606.ENSP00000362746","9606.ENSP00000401566",201
"26275","9606.ENSP00000379895","9606.ENSP00000401566",292
"26276","9606.ENSP00000379895","9606.ENSP00000401566",292
"26277","9606.ENSP00000263285","9606.ENSP00000402219",233
"26278","9606.ENSP00000263285","9606.ENSP00000402219",233
"26279","9606.ENSP00000362201","9606.ENSP00000402219",240
"26280","9606.ENSP00000362201","9606.ENSP00000402219",240
"26281","9606.ENSP00000182290","9606.ENSP00000402855",215
"26282","9606.ENSP00000182290","9606.ENSP00000402855",215
"26283","9606.ENSP00000221978","9606.ENSP00000402855",214
"26284","9606.ENSP00000221978","9606.ENSP00000402855",214
"26285","9606.ENSP00000223795","9606.ENSP00000402855",207
"26286","9606.ENSP00000223795","9606.ENSP00000402855",207
"26287","9606.ENSP00000246551","9606.ENSP00000402855",301
"26288","9606.ENSP00000246551","9606.ENSP00000402855",301
"26289","9606.ENSP00000262629","9606.ENSP00000402855",706
"26290","9606.ENSP00000262629","9606.ENSP00000402855",706
"26291","9606.ENSP00000265440","9606.ENSP00000402855",207
"26292","9606.ENSP00000265440","9606.ENSP00000402855",207
"26293","9606.ENSP00000289902","9606.ENSP00000402855",577
"26294","9606.ENSP00000289902","9606.ENSP00000402855",577
"26295","9606.ENSP00000303276","9606.ENSP00000402855",282
"26296","9606.ENSP00000303276","9606.ENSP00000402855",282
"26297","9606.ENSP00000351059","9606.ENSP00000402855",228
"26298","9606.ENSP00000351059","9606.ENSP00000402855",228
"26299","9606.ENSP00000357097","9606.ENSP00000402855",628
"26300","9606.ENSP00000357097","9606.ENSP00000402855",628
"26301","9606.ENSP00000357726","9606.ENSP00000402855",333
"26302","9606.ENSP00000357726","9606.ENSP00000402855",333
"26303","9606.ENSP00000357727","9606.ENSP00000402855",335
"26304","9606.ENSP00000357727","9606.ENSP00000402855",335
"26305","9606.ENSP00000164227","9606.ENSP00000403104",453
"26306","9606.ENSP00000164227","9606.ENSP00000403104",453
"26307","9606.ENSP00000225831","9606.ENSP00000403104",286
"26308","9606.ENSP00000225831","9606.ENSP00000403104",286
"26309","9606.ENSP00000233668","9606.ENSP00000403104",204
"26310","9606.ENSP00000233668","9606.ENSP00000403104",204
"26311","9606.ENSP00000246115","9606.ENSP00000403104",210
"26312","9606.ENSP00000246115","9606.ENSP00000403104",210
"26313","9606.ENSP00000301488","9606.ENSP00000403104",226
"26314","9606.ENSP00000301488","9606.ENSP00000403104",226
"26315","9606.ENSP00000317331","9606.ENSP00000403104",292
"26316","9606.ENSP00000317331","9606.ENSP00000403104",292
"26317","9606.ENSP00000370034","9606.ENSP00000403104",512
"26318","9606.ENSP00000370034","9606.ENSP00000403104",512
"26319","9606.ENSP00000385036","9606.ENSP00000403104",287
"26320","9606.ENSP00000385036","9606.ENSP00000403104",287
"26321","9606.ENSP00000398698","9606.ENSP00000403104",359
"26322","9606.ENSP00000398698","9606.ENSP00000403104",359
"26323","9606.ENSP00000215730","9606.ENSP00000403645",349
"26324","9606.ENSP00000215730","9606.ENSP00000403645",349
"26325","9606.ENSP00000215882","9606.ENSP00000403645",534
"26326","9606.ENSP00000215882","9606.ENSP00000403645",534
"26327","9606.ENSP00000225573","9606.ENSP00000403645",406
"26328","9606.ENSP00000225573","9606.ENSP00000403645",406
"26329","9606.ENSP00000241052","9606.ENSP00000403645",486
"26330","9606.ENSP00000241052","9606.ENSP00000403645",486
"26331","9606.ENSP00000244137","9606.ENSP00000403645",403
"26332","9606.ENSP00000244137","9606.ENSP00000403645",403
"26333","9606.ENSP00000263205","9606.ENSP00000403645",398
"26334","9606.ENSP00000263205","9606.ENSP00000403645",398
"26335","9606.ENSP00000315644","9606.ENSP00000403645",295
"26336","9606.ENSP00000315644","9606.ENSP00000403645",295
"26337","9606.ENSP00000323927","9606.ENSP00000403645",268
"26338","9606.ENSP00000323927","9606.ENSP00000403645",268
"26339","9606.ENSP00000333401","9606.ENSP00000403645",785
"26340","9606.ENSP00000333401","9606.ENSP00000403645",785
"26341","9606.ENSP00000345528","9606.ENSP00000403645",316
"26342","9606.ENSP00000345528","9606.ENSP00000403645",316
"26343","9606.ENSP00000353701","9606.ENSP00000403645",390
"26344","9606.ENSP00000353701","9606.ENSP00000403645",390
"26345","9606.ENSP00000366006","9606.ENSP00000403645",262
"26346","9606.ENSP00000366006","9606.ENSP00000403645",262
"26347","9606.ENSP00000157812","9606.ENSP00000403910",206
"26348","9606.ENSP00000157812","9606.ENSP00000403910",206
"26349","9606.ENSP00000216254","9606.ENSP00000403910",321
"26350","9606.ENSP00000216254","9606.ENSP00000403910",321
"26351","9606.ENSP00000246554","9606.ENSP00000403910",675
"26352","9606.ENSP00000246554","9606.ENSP00000403910",675
"26353","9606.ENSP00000258416","9606.ENSP00000403910",250
"26354","9606.ENSP00000258416","9606.ENSP00000403910",250
"26355","9606.ENSP00000260372","9606.ENSP00000403910",333
"26356","9606.ENSP00000260372","9606.ENSP00000403910",333
"26357","9606.ENSP00000268184","9606.ENSP00000403910",267
"26358","9606.ENSP00000268184","9606.ENSP00000403910",267
"26359","9606.ENSP00000269980","9606.ENSP00000403910",316
"26360","9606.ENSP00000269980","9606.ENSP00000403910",316
"26361","9606.ENSP00000279242","9606.ENSP00000403910",222
"26362","9606.ENSP00000279242","9606.ENSP00000403910",222
"26363","9606.ENSP00000322730","9606.ENSP00000403910",319
"26364","9606.ENSP00000322730","9606.ENSP00000403910",319
"26365","9606.ENSP00000358777","9606.ENSP00000403910",248
"26366","9606.ENSP00000358777","9606.ENSP00000403910",248
"26367","9606.ENSP00000375863","9606.ENSP00000403910",266
"26368","9606.ENSP00000375863","9606.ENSP00000403910",266
"26369","9606.ENSP00000377878","9606.ENSP00000403910",318
"26370","9606.ENSP00000377878","9606.ENSP00000403910",318
"26371","9606.ENSP00000379563","9606.ENSP00000403910",304
"26372","9606.ENSP00000379563","9606.ENSP00000403910",304
"26373","9606.ENSP00000379895","9606.ENSP00000403910",326
"26374","9606.ENSP00000379895","9606.ENSP00000403910",326
"26375","9606.ENSP00000385739","9606.ENSP00000403910",645
"26376","9606.ENSP00000385739","9606.ENSP00000403910",645
"26377","9606.ENSP00000029410","9606.ENSP00000404042",445
"26378","9606.ENSP00000029410","9606.ENSP00000404042",445
"26379","9606.ENSP00000234160","9606.ENSP00000404042",445
"26380","9606.ENSP00000234160","9606.ENSP00000404042",445
"26381","9606.ENSP00000254616","9606.ENSP00000404042",212
"26382","9606.ENSP00000254616","9606.ENSP00000404042",212
"26383","9606.ENSP00000258739","9606.ENSP00000404042",287
"26384","9606.ENSP00000258739","9606.ENSP00000404042",287
"26385","9606.ENSP00000258787","9606.ENSP00000404042",364
"26386","9606.ENSP00000258787","9606.ENSP00000404042",364
"26387","9606.ENSP00000262225","9606.ENSP00000404042",983
"26388","9606.ENSP00000262225","9606.ENSP00000404042",983
"26389","9606.ENSP00000264080","9606.ENSP00000404042",291
"26390","9606.ENSP00000264080","9606.ENSP00000404042",291
"26391","9606.ENSP00000273130","9606.ENSP00000404042",257
"26392","9606.ENSP00000273130","9606.ENSP00000404042",257
"26393","9606.ENSP00000300605","9606.ENSP00000404042",646
"26394","9606.ENSP00000300605","9606.ENSP00000404042",646
"26395","9606.ENSP00000303145","9606.ENSP00000404042",994
"26396","9606.ENSP00000303145","9606.ENSP00000404042",994
"26397","9606.ENSP00000303366","9606.ENSP00000404042",223
"26398","9606.ENSP00000303366","9606.ENSP00000404042",223
"26399","9606.ENSP00000316335","9606.ENSP00000404042",352
"26400","9606.ENSP00000316335","9606.ENSP00000404042",352
"26401","9606.ENSP00000317331","9606.ENSP00000404042",227
"26402","9606.ENSP00000317331","9606.ENSP00000404042",227
"26403","9606.ENSP00000337446","9606.ENSP00000404042",269
"26404","9606.ENSP00000337446","9606.ENSP00000404042",269
"26405","9606.ENSP00000341625","9606.ENSP00000404042",246
"26406","9606.ENSP00000341625","9606.ENSP00000404042",246
"26407","9606.ENSP00000349970","9606.ENSP00000404042",281
"26408","9606.ENSP00000349970","9606.ENSP00000404042",281
"26409","9606.ENSP00000362060","9606.ENSP00000404042",208
"26410","9606.ENSP00000362060","9606.ENSP00000404042",208
"26411","9606.ENSP00000362308","9606.ENSP00000404042",255
"26412","9606.ENSP00000362308","9606.ENSP00000404042",255
"26413","9606.ENSP00000380283","9606.ENSP00000404042",303
"26414","9606.ENSP00000380283","9606.ENSP00000404042",303
"26415","9606.ENSP00000380877","9606.ENSP00000404042",426
"26416","9606.ENSP00000380877","9606.ENSP00000404042",426
"26417","9606.ENSP00000395473","9606.ENSP00000404042",206
"26418","9606.ENSP00000395473","9606.ENSP00000404042",206
"26419","9606.ENSP00000085219","9606.ENSP00000404236",233
"26420","9606.ENSP00000085219","9606.ENSP00000404236",233
"26421","9606.ENSP00000221978","9606.ENSP00000404236",245
"26422","9606.ENSP00000221978","9606.ENSP00000404236",245
"26423","9606.ENSP00000246551","9606.ENSP00000404236",293
"26424","9606.ENSP00000246551","9606.ENSP00000404236",293
"26425","9606.ENSP00000259951","9606.ENSP00000404236",921
"26426","9606.ENSP00000259951","9606.ENSP00000404236",921
"26427","9606.ENSP00000262262","9606.ENSP00000404236",205
"26428","9606.ENSP00000262262","9606.ENSP00000404236",205
"26429","9606.ENSP00000262629","9606.ENSP00000404236",370
"26430","9606.ENSP00000262629","9606.ENSP00000404236",370
"26431","9606.ENSP00000268389","9606.ENSP00000404236",273
"26432","9606.ENSP00000268389","9606.ENSP00000404236",273
"26433","9606.ENSP00000315997","9606.ENSP00000404236",202
"26434","9606.ENSP00000315997","9606.ENSP00000404236",202
"26435","9606.ENSP00000345243","9606.ENSP00000404236",230
"26436","9606.ENSP00000345243","9606.ENSP00000404236",230
"26437","9606.ENSP00000351497","9606.ENSP00000404236",848
"26438","9606.ENSP00000351497","9606.ENSP00000404236",848
"26439","9606.ENSP00000357726","9606.ENSP00000404236",213
"26440","9606.ENSP00000357726","9606.ENSP00000404236",213
"26441","9606.ENSP00000370034","9606.ENSP00000404236",201
"26442","9606.ENSP00000370034","9606.ENSP00000404236",201
"26443","9606.ENSP00000381072","9606.ENSP00000404236",465
"26444","9606.ENSP00000381072","9606.ENSP00000404236",465
