"","GSM650659.CEL.gz","GSM650676.CEL.gz","GSM650679.CEL.gz","GSM650686.CEL.gz","GSM650691.CEL.gz","GSM650692.CEL.gz","GSM650696.CEL.gz","GSM650709.CEL.gz","GSM650713.CEL.gz","GSM650714.CEL.gz","GSM650715.CEL.gz","GSM650725.CEL.gz","GSM650728.CEL.gz","GSM650729.CEL.gz","GSM650826.CEL.gz","GSM650828.CEL.gz","GSM650835.CEL.gz","GSM650850.CEL.gz","GSM650855.CEL.gz","GSM650856.CEL.gz","GSM650869.CEL.gz"
"ATP2C1",8.302564,8.218812,7.858397,8.556564,8.184411,8.420769,8.321812,8.047197,8.34917,7.754205,8.156717,7.28687,8.231782,8.449597,8.529186,8.704017,8.480638,8.781613,8.972729,9.040642,8.602506
"ACP3",7.243413,8.659582,7.408033,7.90966,7.968193,8.497224,8.95205,7.927908,7.91789,7.685411,8.644145,7.575448,7.792052,7.102496,7.77585,7.38593,7.448359,7.828291,8.760264,8.436393,7.379226
"DNAJC13",8.770801,8.931255,8.661616,9.349686,8.951989,9.057209,9.367967,8.754569,9.041806,8.426212,9.248847,8.05047,9.134517,8.576661,9.204289,9.04322,9.023361,9.354036,9.528628,9.790712,9.788664
"UBA5",8.276048,8.328481,7.821481,8.837626,7.855451,8.465361,7.715021,8.021727,8.107312,7.580629,7.769081,7.331946,7.827608,8.698308,8.445808,8.637575,8.226635,8.884732,8.862497,9.251849,8.349241
"CEP63",8.246371,8.476423,8.364199,8.203355,8.685281,8.408838,8.763095,8.096678,8.679642,7.960576,8.827912,7.782421,8.535583,7.89002,8.49026,8.390655,8.222007,8.694568,8.516583,8.260177,8.295503
"NCK1",8.469966,8.22342,7.600479,8.483632,8.311006,8.508956,7.7797,8.203581,8.401257,7.784937,8.320589,7.143124,8.333999,8.764312,8.735421,8.899997,8.780559,8.733793,9.037854,8.886601,8.44891
"ARMC8",8.737238,8.927294,8.441273,9.178258,8.489508,9.021292,8.857176,8.712856,8.783052,8.128895,8.575268,7.77142,8.727702,8.99376,8.942937,9.054723,8.831054,9.135474,9.506327,9.373978,8.794368
"SLC25A36",7.831546,7.489995,7.298064,8.250757,7.584723,8.020359,7.470737,7.619827,7.908966,7.136132,7.359132,6.698727,7.732624,8.082357,7.755887,8.018501,7.680797,8.076975,8.431466,8.332501,7.804574
"RASA2",9.253196,8.969135,8.672302,9.577928,8.990635,9.14617,9.269013,8.970092,9.311505,8.685225,8.963796,8.013159,9.206835,9.177717,9.10597,9.424799,9.113518,9.777698,9.685506,9.582171,9.076838
"ATP1B3",7.671944,7.77204,7.358299,7.595621,7.673598,7.564987,7.378009,7.240528,7.225659,6.571398,7.729812,6.724213,7.438695,7.412843,7.765095,7.633991,7.177616,6.966933,7.485472,7.311588,7.625032
"TRPC1",5.082967,5.37951,5.105317,5.212834,5.849967,5.000673,5.129967,5.030634,5.358732,5.147492,4.475194,5.116254,5.012298,4.98574,5.573775,5.046873,4.935318,5.344539,5.728039,6.511573,4.957896
"U2SURP",9.645009,9.572034,9.366757,9.992617,9.457042,9.916364,9.308961,9.48068,9.568627,9.350074,9.163033,8.708089,9.244834,9.60426,9.898397,9.920715,9.651312,9.921916,10.33447,10.227806,9.818777
"CPA3",6.418332,7.177043,6.407976,6.590337,6.368992,5.651307,5.351915,6.911374,6.35236,6.409851,5.877576,5.94285,6.261225,6.115325,6.594194,6.711154,5.972272,5.466763,5.961237,7.189121,5.366528
"GYG1",8.813993,9.163974,8.690532,9.114694,9.326491,9.215135,9.093672,8.771544,8.600068,8.216851,9.549774,7.813284,9.041064,8.675716,8.930076,8.855951,9.073955,9.252508,9.508751,8.809423,9.160624
"EIF2A",8.752345,8.280099,8.191857,8.814746,8.827649,8.842574,8.349914,8.406352,8.757231,8.304612,8.494955,7.708116,8.46501,9.657938,8.807989,8.968777,9.000793,8.755945,9.342224,9.240412,8.523322
"LINC02877",4.123792,4.930154,4.596353,4.110422,4.91333,4.794599,4.807225,4.321621,4.50512,4.658883,4.239755,5.115651,4.801708,4.56028,4.830125,4.444219,4.551425,4.053222,5.180076,4.474767,4.127637
"MME",10.55953,10.700322,10.950028,10.319473,11.281689,11.440166,11.352551,10.645452,10.774182,10.426285,11.554501,10.749019,10.850371,10.009951,10.906425,10.548571,10.694899,11.257079,11.458775,10.113559,9.572166
"RSRC1",7.930908,8.023076,7.50473,8.331136,8.197932,8.296431,7.162279,7.850333,7.778351,7.370695,7.869737,7.277549,7.777873,8.208927,8.450011,8.093135,7.845911,8.399523,8.514526,8.563957,8.240787
"GFM1",7.700825,7.920741,7.453777,8.035039,7.389422,7.958169,7.512283,7.765559,7.921274,7.336776,7.552902,6.672962,7.716856,7.845643,7.797626,7.95708,7.486401,7.876006,7.809163,8.115111,7.931845
"LOC100287290",5.464066,5.589194,5.612043,6.066861,5.189559,5.447116,5.519054,5.794589,5.209685,5.569446,5.428565,6.384728,5.903359,4.839018,6.01245,5.75563,5.876431,5.116164,5.828394,4.995977,6.346934
"MFSD1",9.897686,10.257911,9.944244,10.496263,10.197859,10.342271,10.493909,10.007239,10.094072,9.634736,10.705928,9.200322,9.977797,10.082256,10.591623,10.424274,10.220868,10.295114,10.801288,10.531422,10.458929
"SMC4",8.242193,7.761713,7.418282,8.520296,7.525295,8.292129,7.463427,7.996848,7.668819,7.287785,7.856838,6.368562,7.591875,8.597364,8.369857,8.629401,8.592259,8.559346,8.701229,8.695247,8.202417
"MIR15B",4.771704,4.681062,3.773691,4.891492,4.704271,5.317431,4.459601,4.403046,4.436059,3.870623,4.437478,3.493009,4.255908,4.65073,4.533695,5.179449,4.59889,5.429007,5.775324,5.553316,4.291751
"NMD3",8.23918,7.725786,7.795108,8.480116,8.051319,8.445799,7.563659,8.121819,8.029386,7.585505,7.804846,7.190284,7.891492,9.121513,8.225743,8.503815,8.252583,8.06035,8.708595,8.728719,8.120036
"MYNN",7.840896,7.556781,7.370573,8.093149,7.597421,8.173742,7.563471,7.522614,7.684701,7.276444,7.713091,6.835666,7.537788,8.543418,7.9303,8.202434,8.146161,8.067236,8.686446,8.399021,7.778028
"SEC62",8.908826,8.468015,8.493188,9.164852,8.972358,9.152838,8.132963,8.653203,8.596599,7.802058,8.75632,7.674843,8.284063,9.549978,8.981782,8.874306,8.674166,8.893094,9.383021,9.489808,8.474681
"GPR160",7.608769,7.447073,6.480836,7.367676,8.216477,7.516007,7.780802,6.821717,7.267598,6.118366,8.75502,6.070024,6.971679,8.603522,7.955254,7.357591,7.908899,7.776864,8.827213,7.727704,7.762117
"PHC3",6.590238,6.282414,5.756065,6.483779,6.860374,6.746479,6.939889,6.462471,6.576763,6.05569,7.018642,5.649087,5.956136,7.119366,6.495894,6.599315,6.77327,6.343418,7.165183,6.219219,6.531389
"SKIL",7.736832,7.33908,7.307589,8.037408,7.380302,7.660011,7.743754,7.290068,7.590292,6.964336,8.125825,6.771697,7.299677,8.293083,7.947815,8.070674,7.50191,8.266071,8.13328,8.034509,7.940003
"TMEM212",5.441874,5.482669,6.051381,4.975223,5.614172,5.121043,5.426293,5.654344,5.541187,6.394689,5.491408,6.599033,5.595521,5.163647,5.412703,5.158458,5.957213,5.496017,5.383202,5.582928,5.775337
"FNDC3B",9.04174,9.623352,9.175835,9.052748,9.380114,9.444192,10.182754,9.09753,9.5169,9.121471,9.796608,8.990216,9.641619,8.536754,9.337223,9.344751,9.59872,10.153404,9.89627,9.401269,9.795697
"PIK3CA",8.91571,8.88107,8.581378,9.232495,9.043435,9.31513,8.965504,8.79033,8.877874,8.38929,8.99175,7.706819,8.817936,9.108657,8.957424,8.892056,8.874675,9.235564,9.560796,9.191369,8.794927
"ZNF639",6.763367,6.510817,6.261775,6.956434,6.747837,6.78033,6.671386,6.421015,6.819169,6.17517,6.36947,5.573003,6.588301,7.213117,6.404971,6.716537,6.467269,6.662889,7.352127,6.983817,6.718617
"MFN1",8.521885,8.393973,8.29149,8.802268,8.465238,8.80084,8.513744,8.318379,8.625652,7.756817,8.369177,7.313373,8.228598,8.609124,8.577913,8.647944,8.348095,8.826381,8.855926,8.753747,8.400371
"NDUFB5",8.640465,7.997046,7.417809,8.742088,8.450074,8.480772,8.144318,8.120626,8.226442,7.975623,8.579814,7.392352,8.488612,8.898803,8.799367,8.872127,9.077973,8.503302,9.26573,8.974802,8.61503
"TTC14",8.939555,8.727517,8.370694,9.298624,8.676443,9.097136,8.66823,8.737121,8.90418,8.226971,8.483466,7.350687,8.620854,9.297199,8.860614,9.163039,8.820646,9.263526,9.565154,9.516109,8.927493
"FXR1",9.404308,9.148523,8.941326,9.342748,9.172083,9.3229,8.391664,9.27619,9.269539,8.643405,9.156396,8.226521,8.870791,9.769288,9.53376,9.729957,9.253534,9.164387,9.587046,9.50323,9.108911
"ATP11B",10.110353,9.816659,9.672025,10.239514,10.047224,10.307778,10.009956,9.869584,9.989332,9.608161,10.170643,9.094247,9.929207,10.074748,9.925131,10.1359,10.177113,10.281426,10.853973,10.290122,10.010493
"B3GNT5",6.985085,7.244071,6.80321,7.093831,7.329355,6.958621,7.680705,6.879309,7.494647,7.048389,7.819523,7.000815,7.158943,6.670209,7.654407,7.073118,7.709216,7.736643,7.856982,7.09535,7.789246
"KLHL24",9.356429,9.098737,8.801164,9.393827,9.036372,9.209461,9.36363,9.004626,9.23421,8.859896,8.988693,8.036926,9.047461,9.127502,9.294811,9.32712,9.196971,9.562007,9.51899,9.460455,9.014336
"POLR2H",7.565095,7.364903,7.051218,7.802509,7.384839,7.689288,7.356901,7.539948,7.627986,7.250545,7.357653,6.69389,7.639365,7.981792,8.067651,7.791098,8.222679,8.043806,8.325797,8.224945,8.17381
"VPS8",9.319667,9.491155,9.014096,9.424521,9.562764,9.385908,9.956387,9.128863,9.520219,8.973414,9.73116,8.491842,9.506379,8.91341,9.340716,9.232665,9.135161,9.759235,9.848292,9.648841,9.132418
"DNAJB11",8.034506,7.89158,7.924635,7.939467,7.748633,8.270883,7.398069,7.992926,8.060477,7.582095,8.263323,7.415453,8.122696,8.430307,8.521012,8.681094,8.985025,8.455888,8.23567,8.325713,8.331788
"EIF4A2",10.094817,9.70493,9.563534,10.049867,9.845801,10.101972,9.310007,9.814146,10.027751,9.754228,9.593479,8.940633,9.95975,10.452873,9.87685,9.913789,9.741951,9.868996,9.97538,10.238641,9.7244
"ST6GAL1",9.949346,9.926456,9.975802,10.634545,9.50333,10.213126,9.716119,10.189533,9.968566,9.860526,9.553731,9.050627,9.865198,10.144355,10.027079,10.407956,10.224479,10.596992,9.981349,10.303859,10.093551
"RTP4",8.120592,7.506149,7.497113,8.039478,8.006777,8.287362,7.332898,7.962284,7.673577,7.449418,8.194141,7.137057,8.008821,8.619212,7.536401,7.774508,7.647187,7.305336,7.657295,7.873663,9.02607
"LPP",8.811496,8.993411,8.661093,8.772102,9.080501,8.972554,9.519193,8.700093,9.046411,8.583993,8.876497,8.438919,9.321461,8.298762,8.942266,8.917802,9.198149,9.14059,9.297681,9.034569,9.205903
"MIR28",4.973914,4.858333,4.493179,4.65637,5.174492,4.410503,5.614447,4.754507,4.637398,4.833502,4.882427,4.329025,5.106458,4.778744,4.987584,5.506461,4.872201,5.375222,5.470089,5.31428,5.111838
"IL1RAP",8.071389,8.972537,8.258704,7.703144,8.643384,8.757656,9.719401,8.44177,8.386187,8.085735,8.997581,7.675898,8.645905,7.891618,8.751614,8.396334,8.607189,9.050026,9.034114,8.7571,7.791913
"CCDC50",8.055248,7.729111,7.41217,8.070365,7.756715,7.94738,7.236477,7.748088,7.904926,7.768398,7.788634,6.81619,7.837936,8.518361,7.779407,7.993942,8.210991,8.029935,7.711329,8.044441,7.622547
"OPA1",8.83795,8.868816,8.482018,9.337956,8.810127,9.08013,8.845854,8.578177,8.697097,8.186064,8.633221,7.790108,8.302132,8.897871,9.053473,9.203358,8.942055,9.278149,9.627733,9.670755,8.947242
"FAM43A",7.322017,7.6123,7.57471,7.357018,7.729263,7.485498,7.54525,7.653793,7.444717,7.457047,7.454808,7.422083,7.507332,7.738849,7.400877,7.506718,7.196302,7.178013,7.335246,7.502863,7.399506
"MIR570HG",6.974683,7.112063,6.973478,7.298721,6.580551,6.78306,5.656931,7.061382,7.615546,7.513502,6.744745,6.753894,6.954886,6.525701,7.078539,7.054817,6.727135,7.305499,6.903769,7.552663,6.902558
"PIGX",8.289748,8.491491,8.139661,8.086208,8.664418,8.431481,8.698028,8.109294,8.712347,8.193148,8.619619,7.74432,8.78814,8.494419,8.557239,8.484036,8.957129,8.641499,9.617387,8.53852,7.714579
"PAK2",9.50141,9.916878,9.33689,9.839551,9.739411,9.89323,10.405842,9.604108,9.793432,9.641482,10.010679,9.359467,10.115409,9.081064,9.831986,9.408259,9.68126,9.984658,10.09317,9.675791,9.679968
"SENP5",9.453344,9.330912,8.942022,9.578445,9.326491,9.516837,9.254751,9.288227,9.437716,9.014819,9.436874,8.530624,9.370116,9.62453,9.46331,9.598124,9.503641,9.430051,9.688039,9.565977,9.41423
"FYTTD1",8.795843,8.733787,8.449485,8.983114,8.686659,8.960121,8.27669,8.685035,8.845352,8.327519,8.678831,7.631694,8.766074,9.055941,8.958317,9.024688,8.743434,8.722019,8.967236,8.985453,8.978907
"RPL35A",11.067319,10.557887,10.454383,10.581566,10.939966,10.998466,10.095309,10.627063,10.741068,10.585708,10.804514,10.162085,10.786923,11.795026,10.492802,10.451692,10.600757,10.229574,10.886715,10.988128,10.005951
"IL5RA",6.908992,7.243851,7.655791,7.740194,6.895976,8.079962,6.272151,7.272151,6.883995,7.41031,5.719531,6.593323,7.074549,7.386012,7.301234,6.307384,6.442117,6.877001,7.775517,6.815574,5.562144
"CRBN",9.951591,9.551003,9.664491,10.009989,9.817522,10.123228,9.469128,9.694125,9.781475,9.494574,9.40212,8.800822,9.754637,10.355328,9.935279,10.119899,9.996644,9.98447,10.311654,10.182481,9.694824
"EMC3",9.387793,9.577325,9.331729,9.756333,9.955538,9.441008,9.430229,9.444374,9.354376,8.704923,9.710775,8.808168,9.085611,9.547119,9.499333,9.218124,8.574715,9.129577,9.31463,9.960124,9.067974
"TMEM40",6.771389,6.817475,7.075623,6.896662,6.997341,6.945756,7.473931,6.647671,6.429491,7.041416,6.518797,7.189683,6.61144,6.088273,7.102704,6.891456,6.535021,6.529134,6.816055,6.267434,6.705811
"IQSEC1",8.827275,9.255848,9.00887,9.078044,9.190712,9.263608,9.336462,9.165859,9.181137,8.842028,9.401837,8.534016,9.121463,8.718476,9.054245,8.787116,9.02433,9.158118,9.08578,8.64291,9.384717
"NUP210",8.928034,8.910467,8.775856,9.257077,8.504491,8.851315,8.483974,8.970037,9.07031,8.695607,8.692462,8.232917,9.170014,8.876417,8.896427,8.982886,8.899705,9.148056,8.521239,8.69236,9.241576
"XPC",8.048433,8.483117,7.915673,8.342835,8.077193,8.39489,8.318757,7.993843,8.056515,7.88368,8.36375,7.407852,8.254975,7.964338,7.859805,7.868969,7.727847,8.118245,7.943447,7.782594,8.035539
"METTL6",8.171851,8.188987,7.357805,8.326731,7.938596,8.124875,7.525575,7.929912,8.385013,7.831937,7.881117,6.82693,7.831071,8.500664,7.996736,8.296306,8.162414,8.076041,8.047522,8.211036,7.954054
"TOP2B",9.143993,9.029186,8.65278,9.623795,8.812627,9.309846,8.699492,8.967763,8.977543,8.574713,8.698784,7.884415,8.857913,9.180017,9.524598,9.481533,9.182085,9.694184,9.760718,9.706737,9.151761
"NGLY1",9.080214,9.063418,8.58745,9.175725,9.036223,9.239463,8.952222,8.987023,9.048118,8.584751,9.008995,7.920549,9.089758,9.269117,9.405431,9.26809,9.312782,9.595621,9.64217,9.248697,9.193387
"SLC4A7",8.635156,8.279844,7.769315,8.897697,7.920846,8.508849,8.082481,8.280127,8.559096,7.937873,7.617545,7.105348,8.353865,8.487577,8.4377,8.67489,8.492344,8.721288,9.009107,8.898967,8.365263
"AZI2",7.44747,7.139632,6.899509,7.660359,7.67642,7.741225,7.583057,7.132577,7.378442,6.893722,7.883218,6.090494,6.977834,7.887938,7.635711,7.827062,7.891368,7.852907,8.419258,8.159168,8.19245
"OSBPL10",8.181504,8.137773,7.712993,8.40404,7.615701,8.039875,7.529256,8.249369,8.551059,7.974831,7.883875,7.986059,8.344704,8.525129,8.207623,8.204891,8.415778,8.730502,7.754749,7.741841,7.64274
"CMTM6",9.825731,9.934771,9.539312,9.739273,10.168224,10.008566,10.348532,9.650383,9.826397,9.575599,10.534822,9.28804,10.000491,9.639025,9.855962,9.753754,9.780519,9.954869,10.246919,9.490558,9.654752
"DYNC1LI1",8.267181,8.432135,7.958259,7.985855,8.709638,8.636708,8.786072,7.836275,8.326766,7.796077,8.521316,7.289825,8.153263,8.179566,8.579504,8.285336,8.104041,8.571082,8.631249,8.242857,7.969708
"GLB1",7.471394,8.548499,7.98626,8.348067,8.024363,7.97131,8.632112,7.583045,7.994504,7.463684,8.206458,7.372499,8.07061,7.384411,8.037473,8.242108,7.859418,8.325909,8.273861,8.124607,8.330362
"TRANK1",9.36299,9.726134,9.545707,9.765111,9.653001,9.68158,10.146625,9.646609,9.533581,9.135577,10.026847,9.02379,10.322295,9.119355,9.755845,9.466059,9.57531,10.103041,9.45504,9.119022,10.050646
"EPM2AIP1",8.465506,8.079438,7.495449,8.313718,8.260432,8.30252,7.76504,8.08186,8.289138,7.784724,7.955325,6.93313,7.906577,8.703949,8.145112,8.400707,8.172954,8.305509,8.722569,8.557313,7.802271
"RPL29",11.9707,11.854694,11.678642,11.890328,11.809421,12.044599,11.175066,11.952431,11.883353,11.940909,11.894113,11.37855,11.915402,12.417425,11.604119,11.869382,11.756284,11.682313,11.620536,11.759764,11.121818
"CX3CR1",8.995961,9.638341,9.025089,9.692284,8.776361,9.181461,9.612253,9.214651,8.616403,8.045053,8.409037,8.472914,9.715265,8.720717,8.365733,9.700477,9.170446,9.903949,9.228518,9.546067,9.921299
"ZDHHC3",7.532168,8.051793,7.879841,7.859474,7.599557,7.4701,7.618379,7.938315,7.733388,8.159424,7.70241,7.928331,8.125176,7.454425,7.927763,7.537749,7.504953,6.626821,7.494936,7.406758,7.463753
"CCR1",7.434027,8.453734,7.844879,7.907437,8.459758,8.721134,9.09584,8.167731,7.814697,7.855632,8.808443,7.294033,7.831692,7.366545,8.285109,7.243106,8.585008,8.262379,8.652667,9.087505,9.599481
"LTF",6.905656,6.893878,7.056723,7.937651,7.747085,6.916733,7.50188,6.758404,6.346956,7.166001,7.639082,7.353206,6.18634,6.26214,6.449464,6.757268,6.948379,7.391504,7.326252,6.936876,9.568349
"PRSS50",6.888336,7.260515,7.566348,6.895852,7.0826,6.855029,7.235971,7.551404,6.929373,7.109763,7.208335,7.472695,6.883675,7.353224,7.426006,6.80781,6.415366,6.519955,6.773983,7.377085,7.202905
"SNORD13P3",13.02943,12.199235,12.261697,12.391565,12.9216,12.924511,12.508739,13.015942,12.883349,12.778075,12.605679,12.570672,13.050335,13.097657,11.949051,12.237782,11.299092,12.064311,12.029463,12.32756,11.607155
"SHISA5",9.978334,10.22541,9.931323,10.139111,10.191708,10.226459,10.344829,10.312424,10.190125,10.043797,10.265335,9.680143,10.150733,10.054344,10.012998,9.883313,10.104919,9.991789,9.930601,9.773879,10.892806
"SLC25A20",7.261556,7.977102,7.643961,8.198002,7.805142,7.927675,7.324584,7.920859,7.528941,7.325983,8.103791,6.589514,7.64727,7.6423,7.661308,7.257152,7.318667,7.544852,7.79645,7.45593,7.991816
"QRICH1",8.695035,9.178081,8.789978,9.440391,8.597717,9.080841,8.704954,9.03865,9.146226,8.705206,8.774958,8.105146,9.04477,8.850605,9.053366,9.195449,8.909647,9.615542,9.038744,8.830155,9.123049
"QARS1",9.167209,9.291751,8.965212,9.457793,8.940719,9.214764,8.773542,9.136038,9.141044,8.98303,9.203337,8.258361,9.140409,9.593532,8.875537,9.18839,8.894789,8.900449,8.761359,8.741834,8.339824
"UBA7",8.126452,8.47806,8.333534,8.710195,8.015183,8.286413,8.33379,8.241552,8.582375,8.090668,8.477887,7.872351,8.572076,8.284183,8.517854,8.260251,8.32185,8.611222,8.460998,8.19196,9.022008
"TMEM115",7.536644,7.958715,7.991616,7.803174,7.835964,7.837574,7.769137,8.040799,7.619972,7.711244,7.909733,7.71574,7.735288,7.708604,7.793536,7.806993,7.753056,7.596972,7.787014,7.614353,7.689035
"DUSP7",8.37727,8.818344,8.508458,8.473622,8.628902,8.648455,8.586642,8.629504,8.757996,8.350358,8.576418,7.842945,8.697446,8.245417,8.405416,8.49042,8.806674,8.289379,8.520887,8.414397,8.967232
"TWF2",8.637764,9.265991,8.769717,8.904464,8.819648,9.035787,8.975067,8.954403,8.837363,8.702792,9.133677,8.113882,8.834721,8.768433,8.777908,8.8212,8.679576,8.67973,8.621255,8.345543,8.811955
"WDR82",9.713393,10.011878,9.446698,10.139365,9.355176,9.868134,9.686925,9.953098,9.880978,9.139442,9.648126,8.13129,9.813348,9.727783,9.834613,9.818258,8.905402,10.031668,9.289497,9.355118,9.87503
"MIRLET7G",7.731725,7.843321,7.471853,7.84259,7.593512,7.371072,7.826191,7.331546,7.749801,7.18936,7.372866,6.564005,7.460441,7.355651,7.855968,7.674859,7.911887,7.729897,8.142509,7.779783,7.75838
"TNNC1",5.803103,5.813701,6.092577,5.516488,5.951867,5.584734,6.048273,6.275388,5.885045,6.476143,5.659486,6.658091,5.695495,5.800874,5.445692,5.798944,6.212964,5.662858,5.875132,5.60434,5.556647
"TKT",9.551449,10.212909,9.668682,9.703943,9.921555,9.998544,10.175259,9.511748,9.972643,9.530673,10.479018,9.193148,9.786334,9.541782,9.386972,9.659771,9.482912,9.569305,9.499284,9.077006,9.371
"DCP1A",8.326115,8.404057,8.194979,8.621274,8.239478,8.43257,8.377104,8.36415,8.41243,7.925035,8.285502,7.451705,8.334657,8.248844,8.677979,8.519628,8.579047,8.955737,8.642019,8.702197,8.804397
"TASOR",8.864689,8.49184,8.294245,8.946122,8.518411,8.941955,8.516678,8.479933,8.69602,8.109927,8.585809,7.520202,8.486978,8.856796,8.998776,8.966528,8.723016,8.932034,9.192452,9.177907,8.8342
"DENND6A",9.263904,8.995169,8.481713,9.297044,8.909073,8.54025,8.901186,8.862065,9.270035,8.558808,9.019735,7.724825,9.153876,9.315352,9.153286,9.300196,8.918781,9.452797,9.432925,9.023492,9.035479
"FHIT",8.256518,7.469415,7.517533,8.434003,8.007795,7.83812,7.765875,7.603971,7.922192,8.019033,7.73129,7.026459,7.936546,7.880241,7.67758,7.7585,7.442713,8.486624,7.655005,8.132333,8.025063
"THOC7",7.633022,7.232437,6.926153,7.646296,7.564174,7.734167,7.022602,7.017169,7.191175,6.921358,7.601204,6.48678,7.321852,8.075086,7.550726,7.620772,7.344084,7.232628,8.028966,7.898183,7.184266
"PSMD6",8.582993,8.594249,8.403491,8.569171,8.63231,8.706707,8.011082,8.601919,8.3522,8.258329,8.516922,7.580944,8.224286,8.782762,8.739001,8.952212,8.941174,8.857828,8.860632,8.767997,8.726269
"TMF1",8.946566,8.977115,8.71424,9.057637,8.911117,9.267681,8.747155,8.802788,8.821507,8.107657,9.091978,7.849833,8.538538,9.102988,9.322466,9.254452,9.052597,9.266018,9.432215,9.154331,9.119793
"UBA3",9.931598,9.492991,9.224885,9.829236,9.966467,9.889887,9.622894,9.525974,9.910001,9.329225,9.761483,8.988921,9.829118,10.100627,10.018323,9.97535,10.133178,10.169004,10.844737,10.154099,9.905372
"FRMD4B",6.660987,7.529441,7.132889,7.508905,7.222491,7.208211,7.828284,6.425242,6.928956,6.735888,7.580807,6.735844,7.219201,6.495543,6.956229,7.262185,6.922723,7.231536,7.472604,7.42891,7.11696
"PROK2",10.174036,9.876228,9.558789,9.254567,10.880526,10.307073,10.616221,9.569164,10.061626,9.663997,10.388253,10.318783,9.883576,8.577075,10.114354,9.89281,10.336917,10.96418,10.619846,8.992898,9.731403
"ZNF717",7.697596,6.99443,6.952123,7.939614,7.447445,7.928389,7.096721,7.260914,7.845456,7.53496,7.555114,7.746857,7.433126,7.436605,7.845935,7.710957,7.847431,7.917699,7.884287,7.597621,7.971692
